Dates;BENCH Index;SPTR Index;XNDX Index;RU20INTR Index;0000AR Index;SXXR Index;TUKXG Index;SPI Index;TPXDDVD Index;XAUUSD Curncy;DWGRST Index;BCOMTR Index;MXEF Index;JPEIGLBL Index;LG30TRUU Index;IBOXIG Index;BCIT1T Index;BERPGA Index;BEUSGA Index;USC0TR01 Index
03.01.2000;2002.113;2002.113;3792.73;1925.199;17977.46;478.52;3140.73;5022.86;1877.23;289;1831.59;139.993;496.22;171.91;306.5419;95.7397;108.3959;97.0974;163.7732;124.944
04.01.2000;1925.407;1925.407;3548.24;1851.464;17526.3;459.53;3021.19;4853.06;1872.07;282.25;1815.12;139.178;500.38;170.55;306.0794;95.644;108.5178;97.1065;164.6193;124.9648
05.01.2000;1929.278;1929.278;3509.33;1853.191;17348.76;448.19;2962.29;4802.81;1800.53;280;1793.54;138.449;491.09;170.35;305.7534;95.6416;108.438;97.0593;163.9935;124.9857
06.01.2000;1931.507;1931.507;3342.73;1839.556;17337.78;446.24;2922.11;4861.37;1754.48;281.1;1797.02;138.527;486.04;170.16;305.269;95.559;108.1997;96.9084;164.6605;125.0058
07.01.2000;1983.832;1983.832;3531.63;1890.273;18011.23;455.8;2948.17;4971.8;1742.95;281.75;1826.07;138.106;492.1;171.18;306.2049;95.5778;108.2026;97.4073;164.7625;125.0259
10.01.2000;2006.07;2006.07;3719.55;1942.706;18381.14;462.97;2994.84;4982.29;1742.95;281.48;1844.38;138.534;506.69;171.23;306.0853;95.3926;108.103;97.6198;164.5961;125.0865
11.01.2000;1979.924;1979.924;3546.39;1906.711;18039.5;459.85;2954.61;4968.49;1829.95;283.25;1839.44;140.165;498.12;169.68;305.057;94.9977;108.0146;97.1239;163.8845;125.1066
12.01.2000;1971.359;1971.359;3480.15;1896.772;17863.8;459.84;2960.91;4977.76;1806.07;282.35;1837.96;141.879;500.59;169.11;304.5535;94.8625;108.2531;97.016;163.5868;125.1266
13.01.2000;1995.35;1995.35;3614.16;1940.307;17987.69;462.27;2960.28;4985.22;1807.22;284.25;1833.58;142.871;508.08;170.09;305.275;95.0325;108.2786;97.1743;164.3478;125.1467
14.01.2000;2016.643;2016.643;3706.87;1965.176;17858.54;473.43;3017.71;5042.25;1796.61;284.2;1826.04;145.046;515.63;170.36;305.0771;94.7789;107.9733;97.0545;164.049;125.1662
17.01.2000;2016.643;2016.643;3706.87;1965.176;18118.83;476.71;3023.04;5047.21;1833.37;285.5;1825.45;145.046;524.38;170.36;305.0771;94.7789;107.9733;97.0346;164.1719;125.226
18.01.2000;2002.885;2002.885;3759.95;1987.703;18354.69;466.68;2948.3;4972.39;1815.79;288.65;1827.84;147.013;522.65;170.08;305.3026;94.664;107.8345;96.7365;163.7949;125.2459
19.01.2000;2004.02;2004.02;3793.07;2013.046;18451.77;464.5;2921.51;4948.53;1778.12;289.63;1827.54;148.158;511.54;170.48;305.4561;94.7243;107.7837;96.9356;164.0624;125.2661
20.01.2000;1989.807;1989.807;3843.95;2041.424;18554.04;463.31;2877.67;4902.95;1780.12;288.5;1824.79;148.89;510.7;170.43;305.3691;94.625;107.8648;96.9627;163.7892;125.2862
21.01.2000;1984.012;1984.012;3852.18;2067.164;18455.96;462.03;2876.57;4902.42;1773.61;289.1;1816.53;148.633;507.49;170.75;305.6943;94.647;108.1415;97.0045;164.0685;125.3062
24.01.2000;1929.201;1929.201;3663.06;2025.367;18079.44;464.36;2892.13;4841.11;1796.3;287.6;1797.43;148.062;507.63;171.25;306.2356;94.9259;108.2427;97.0725;164.6236;125.3665
25.01.2000;1940.902;1940.902;3761.28;2019.573;18179.32;456.41;2844.2;4755.05;1779.53;287.05;1787.34;148.973;499.7;170.76;306.1812;94.9962;108.5086;97.3425;164.7082;125.3867
26.01.2000;1932.783;1932.783;3623.31;2017.735;18344.28;461.6;2890.21;4771.43;1813.95;286;1796.2;147.796;501.02;170.94;306.2242;95.116;108.6662;97.281;165.1311;125.4069
27.01.2000;1925.307;1925.307;3595.23;2002.065;18479.92;467.67;2919.85;4853.21;1837.73;286.85;1794.46;147.985;502.35;170.77;306.1966;95.088;108.6148;96.8447;165.1385;125.4267
28.01.2000;1872.612;1872.612;3448.15;1954.223;17935.84;466.8;2890.22;4804.86;1855.94;283.25;1782.73;147.335;499.05;169.45;305.6793;95.1642;108.9104;96.9017;165.4847;125.4457
31.01.2000;1919.841;1919.841;3572.17;1921.941;18129.75;457.39;2842.13;4717.22;1861.78;283.5;1767.75;147.861;491.39;168.95;305.6902;94.9309;109.1735;97.248;165.1887;125.5055
01.02.2000;1940.244;1940.244;3703.98;1951.253;18245.5;464.71;2852.29;4791.86;1849.99;282.63;1770.49;149.006;495.36;169.66;305.9967;94.9907;109.1361;97.599;165.5803;125.5251
02.02.2000;1940.211;1940.211;3726.74;1975.064;18749.71;470.59;2857.68;4827.56;1866.02;284.75;1769.1;147.876;499.46;169.89;306.0555;94.7881;109.7576;97.5427;166.0758;125.5448
03.02.2000;1962.208;1962.208;3853.59;2020.241;19016.73;476.86;2867.43;4887.15;1885.24;287.45;1774.31;148.417;509.63;171.32;307.2372;95.597;110.1395;97.7335;166.9785;125.5667
04.02.2000;1961.443;1961.443;3876.8;2035.521;19689.9;478.23;2804.24;4869.56;1898.03;310.3;1764.95;151.242;515.43;172.95;308.0538;95.5507;109.9923;97.4523;166.1737;125.5875
07.02.2000;1961.3;1961.3;3935.81;2062.156;19576.39;474.21;2774.18;4859.41;1912.82;302.75;1757.46;149.336;521.87;173.87;308.6126;95.2106;109.8485;97.3539;165.6996;125.649
08.02.2000;1985.492;1985.492;4065.32;2081.965;19886.07;484.58;2849.98;4867.8;1894.03;301.75;1745.81;147.459;525.59;174.84;309.4761;95.3052;109.8704;97.613;166.3216;125.6695
09.02.2000;1944.572;1944.572;3970.96;2076.231;19789.86;484.54;2863.4;4807.2;1905.24;306.75;1748.46;149.352;528.27;174.52;309.3312;95.1208;109.717;97.4846;165.9541;125.6901
10.02.2000;1951.647;1951.647;4092.57;2100.653;19930.79;483.6;2847.26;4781.58;1885.23;315;1734.05;151.917;530.99;175.23;309.3603;94.7496;109.6537;97.2146;165.3887;125.7106
11.02.2000;1910.919;1910.919;3971.39;2081.205;19580.05;483.35;2808.04;4778.65;1885.23;310.95;1715.74;151.146;529.45;175.07;309.5696;94.8945;109.7181;97.2229;165.916;125.7313
14.02.2000;1914.879;1914.879;3988.64;2092.104;19918.25;480.47;2751.5;4754.87;1872.08;308.15;1696.73;151.37;520.62;175.89;310.2843;95.3018;109.7541;97.5161;166.3784;125.7931
15.02.2000;1931.579;1931.579;3999.54;2093.168;20007.04;470.54;2722.75;4686.02;1842.4;301.75;1697.53;150.728;518.89;176.82;310.577;94.8792;109.8504;97.4349;166.2483;125.8136
16.02.2000;1912.12;1912.12;4000.53;2122.481;20162.29;476.65;2787.22;4747.6;1843.47;302.5;1707.61;151.148;518.96;176.61;310.4827;94.9312;109.7768;97.3191;166.2316;125.8341
17.02.2000;1912.957;1912.957;4128.02;2163.835;20236.98;481.5;2815.31;4799.34;1871.79;300.5;1719.51;150.659;523.21;176.43;310.5052;94.9934;109.7635;97.3199;166.3136;125.8546
18.02.2000;1854.851;1854.851;3968.3;2114.74;19877.66;479.99;2795.19;4824.66;1874.7;305;1707.76;150.648;518.6;176.11;310.4001;95.3441;109.9892;97.3794;166.9156;125.8751
21.02.2000;1854.851;1854.851;3968.3;2114.74;19740.05;474.78;2761.83;4772.78;1832.13;305.5;1700.72;150.648;514.57;176.11;310.4001;95.3441;109.9892;97.6574;167.0635;125.9367
22.02.2000;1863.262;1863.262;3971.68;2096.69;19664.59;471.32;2731.45;4811.57;1792.75;304.4;1702.34;150.775;506.77;176.11;311.0778;95.391;110.1836;98.1361;167.8728;125.9572
23.02.2000;1875.162;1875.162;4172.76;2130.891;19924.48;477.95;2790.2;4848.03;1817.43;300;1698.75;150.155;509.72;176.64;311.1244;95.5087;110.0492;98.0065;167.4055;125.9778
24.02.2000;1865.204;1865.204;4255.78;2147.48;19708.98;478.95;2764.14;4832.86;1842.51;298.5;1695.97;150.628;510.31;176.67;311.2782;95.7359;110.2145;98.235;167.7246;125.9984
25.02.2000;1837.697;1837.697;4181.26;2157.578;19552.88;488.57;2814.67;4803.76;1880.08;292.6;1686.89;149.705;505.52;177.37;313.1199;95.7751;110.159;98.0434;167.9892;126.019
28.02.2000;1858.168;1858.168;4164.81;2161.35;19732.41;483.88;2773.25;4758.93;1884.37;291.75;1674.43;149.281;497.23;177.32;311.5802;95.4278;110.1547;97.8908;167.3189;126.079
29.02.2000;1883.499;1883.499;4269.69;2239.322;19530.39;489.58;2833.68;4750.92;1874.01;292.2;1680.58;150.446;497.74;178.03;312.0815;95.5595;110.1434;97.8639;167.6328;126.0993
01.03.2000;1901.507;1901.507;4311.79;2280.502;20137.74;495.95;2893.85;4798.53;1880.87;289.75;1683.34;153.192;509.58;178.45;312.0105;95.7902;110.2106;97.9332;167.6515;126.1197
02.03.2000;1905.087;1905.087;4236.99;2263.762;20362.15;506.04;2924.4;4860.84;1873.5;288.5;1679.66;153.009;517.07;179.91;313.0709;95.9331;110.4263;97.7779;167.8755;126.1399
03.03.2000;1942.887;1942.887;4445.74;2318.89;20248.4;510.6;2949.57;4850.61;1838.63;288.8;1684.6;153.615;516.31;180.62;313.4906;96.1283;110.5575;98.0529;167.974;126.1604
06.03.2000;1918.443;1918.443;4460.06;2332.583;20500.83;514.55;2990.76;4904.67;1798.67;287.63;1686.49;154.999;517.22;180.78;313.6604;95.9061;110.5619;98.0891;167.8398;126.2224
07.03.2000;1869.326;1869.326;4393.66;2307.601;20169.53;510.91;2944.65;4883.14;1815.78;293.25;1674.41;157.039;516.73;181.59;314.1491;95.8397;110.7486;98.1771;168.0572;126.2427
08.03.2000;1884.809;1884.809;4448.55;2305.497;19864.62;505.48;2919.45;4805.12;1810.99;288.13;1677.61;152.779;519.12;182.59;314.8634;95.6644;110.7687;98.1176;167.9503;126.2631
09.03.2000;1933.108;1933.108;4589.22;2349.726;20148.3;506.41;2974.5;4787.45;1792.05;291.2;1685.44;154.452;520.21;182.81;315.3337;95.6087;110.8148;98.5598;168.114;126.2831
10.03.2000;1923.978;1923.978;4590.12;2340.887;20305.72;510.44;2991.18;4793.21;1780.65;289;1686.89;153.693;518.63;182.52;314.9748;95.2293;110.8369;98.4177;167.7616;126.3037
13.03.2000;1908.42;1908.42;4429.66;2288.076;20259.45;498.8;2949.97;4693.71;1698.72;290.7;1679.71;154.873;500.73;181.68;314.6887;95.3324;110.9721;98.6433;167.9317;126.3664
14.03.2000;1874.687;1874.687;4229.72;2221.12;20118.15;499.7;2959.2;4738.34;1724.68;288.88;1684.91;154.894;498.17;182.17;314.5884;95.4686;111.0956;98.5099;168.672;126.3868
15.03.2000;1920.28;1920.28;4132.68;2168.001;19904.56;489.28;2940.9;4725.83;1750.26;288.85;1686.7;153.884;494.38;181.25;314.1567;95.8122;111.2857;98.6258;168.7767;126.407
16.03.2000;2012.029;2012.029;4356.14;2226.304;20321.04;495.65;2991.19;4871.47;1794.03;286.5;1706.97;154.298;496.3;182.15;314.5826;96.4028;111.276;98.9549;169.1348;126.4264
17.03.2000;2020.312;2020.312;4443.32;2228.547;20408.36;499.91;2991.53;4866.28;1825.26;284.6;1724.43;154.543;499.91;183.07;314.9665;96.6134;111.4044;99.1026;169.5014;126.4465
20.03.2000;2009.528;2009.528;4263.9;2129.511;20493.11;504.57;3022.15;4922.66;1825.26;286.88;1726.91;151.034;495.58;183;315.1437;96.5905;111.4661;99.1574;169.487;126.5099
21.03.2000;2060.904;2060.904;4452.2;2143.933;20671.95;502.25;3019.12;4959.52;1823.44;289.63;1725.14;151.741;500.97;183.71;315.4834;96.4702;111.6488;99.2839;169.8078;126.5309
22.03.2000;2070.272;2070.272;4599.78;2215.804;21143.69;503.25;3015.35;5033.5;1807.93;287.88;1729.83;151.666;501.96;184.98;316.0279;96.3281;112.067;99.1342;169.9646;126.5523
23.03.2000;2107.125;2107.125;4663.63;2225.591;21398.77;500.36;3008.51;5032.77;1800.55;286.28;1736.38;151.066;508.11;184.37;316.2015;96.9581;112.4183;99.3966;170.2447;126.5737
24.03.2000;2107.277;2107.277;4694.65;2226.938;21535.9;510.98;3074.15;5083.49;1788.61;285;1750.99;152.051;514.12;184.53;316.143;96.5787;112.4672;99.1714;169.3551;126.595
27.03.2000;2102.31;2102.31;4707.78;2224.998;21515.25;511.05;3051.78;5047.49;1803.03;280.3;1762.4;151.998;519.32;184.7;315.5104;96.4647;112.4694;98.9201;169.4805;126.6594
28.03.2000;2080.08;2080.08;4586.35;2168.422;21257.77;512.56;3034.88;5054.27;1838.25;279.4;1772.68;151.113;515.1;184.53;315.1744;96.431;112.6562;99.1099;169.6952;126.6808
29.03.2000;2081.445;2081.445;4416.78;2106.655;20787.96;511.95;3011.47;5073.5;1895.2;276.4;1776.01;149.515;513.1;184.41;314.688;96.3173;112.7605;98.948;169.7118;126.7024
30.03.2000;2053.051;2053.051;4252.95;2062.629;20127.95;497.47;2941.34;5049.04;1872.9;276.75;1775.17;150.39;502.59;182.23;311.6743;96.9318;113.2001;99.1809;170.6285;126.7239
31.03.2000;2067.76;2067.76;4400.69;2091.682;20277.29;500.62;2984.72;5075.78;1865.78;279.08;1777.97;151.904;499.4;182.87;311.848;97.1769;113.5129;99.3858;171.0533;126.7455
03.04.2000;2077.971;2077.971;4079.77;2002.466;20089.46;491.67;2949.73;5116.34;1894.77;278.2;1771.74;150.672;494.82;182.3;311.4323;97.1561;113.7065;99.5179;171.4375;126.8101
04.04.2000;2062.527;2062.527;4036.89;1963.592;19590.39;492.13;2933.71;5141.02;1874.91;284.45;1773.39;148.333;487.46;180.5;311.1474;97.5677;113.9105;99.5482;172.0746;126.8316
05.04.2000;2052.516;2052.516;4032.98;2010.172;19772.13;479.63;2911.93;5057.3;1853.86;281.5;1778.02;149.219;484.91;179.71;310.1681;97.574;113.8218;99.7969;172.1845;126.8534
06.04.2000;2072.155;2072.155;4089.49;2067.282;20232.85;493.15;2944.71;5065.52;1813;280.5;1791.52;148.085;489.72;180.5;310.5038;97.5208;113.7821;99.4969;171.8754;126.8748
07.04.2000;2092.873;2092.873;4294.43;2107.257;20284.11;499.8;2998.92;5064.3;1834.81;280;1793.51;147.78;500.3;181.18;311.2828;97.8366;114.0079;99.5996;172.6165;126.8964
10.04.2000;2076.462;2076.462;4000.96;2013.411;20275;499.35;2985.61;5049.73;1877.59;282;1800.52;146.161;504.77;181.51;311.7266;97.6833;113.9844;99.7397;173.0356;126.9611
11.04.2000;2071.216;2071.216;3911.85;1980.346;20054.46;489.29;2915.16;5074.53;1860.48;281.8;1810.48;146.156;496.94;180.53;311.3576;97.4511;114.0392;99.7559;172.186;126.9827
12.04.2000;2025.229;2025.229;3636.08;1915.572;19389.59;489.33;2902.18;5115.68;1866.22;282.05;1826.22;148.897;490.3;180.66;311.0456;97.1142;113.7937;99.6515;171.848;127.0042
13.04.2000;1988.432;1988.432;3556.21;1899.365;19213.3;489.35;2905.01;5117.4;1819.94;281.6;1825.15;149.394;479.39;180.97;311.3087;97.3696;113.763;99.6087;172.0783;127.0258
14.04.2000;1872.55;1872.55;3210.12;1761.978;18159.13;475.5;2823.27;5060.67;1808.65;282.6;1828.86;148.143;464.27;179.42;310.1193;97.2025;114.187;99.4299;172.3965;127.0474
17.04.2000;1934.501;1934.501;3531.83;1782.602;18793.69;468.12;2740.32;4970.05;1697.92;281.38;1797.24;148.649;437.97;177.77;309.852;96.9087;114.3488;99.5507;171.155;127.1122
18.04.2000;1990.038;1990.038;3718.32;1887.087;19436.95;474.21;2776.64;4988.74;1745.98;281.3;1812.41;149.264;449.62;178.97;309.8029;97.1394;114.3433;99.4458;171.2573;127.1338
19.04.2000;1970.577;1970.577;3585.49;1888.125;19364.77;481.78;2827.33;5003.16;1771.59;280.7;1820.95;150.868;446.35;179.09;310.1749;97.2075;114.4618;99.3366;171.8982;127.1546
20.04.2000;1980.358;1980.358;3507.66;1870.664;19205.46;485.06;2853.07;5013.79;1781.63;280;1815.76;150.655;449.17;179.38;310.4563;97.5214;114.4874;99.2449;171.9586;127.1761
21.04.2000;1980.358;1980.358;3507.66;1870.664;19205.46;485.1;2853.07;5013.79;1787.24;280;1810.88;150.655;450.56;179.38;310.4563;97.5214;114.5903;99.2226;172.0288;127.1977
24.04.2000;1973.912;1973.912;3355.8;1819.3;18911.34;485.04;2853.07;5013.79;1816.43;279.8;1819.47;151.184;442.43;178.75;310.4731;97.3924;114.6298;99.2972;171.7499;127.2628
25.04.2000;2039.596;2039.596;3624;1898.862;19524.24;489.92;2872.8;5052.1;1821.32;278.4;1833.01;150.986;448.4;179.75;310.9459;96.9253;114.5328;99.1307;171.0917;127.2839
26.04.2000;2017.042;2017.042;3508.1;1880.457;20102.65;494.61;2860.7;5078.69;1824.17;275.88;1835.71;149.771;447.48;179.52;310.7121;96.9229;114.5887;99.3729;171.0382;127.3047
27.04.2000;2022.68;2022.68;3695.13;1920.405;19985.59;491.2;2825.38;5054.14;1798.29;277.05;1834.44;149.809;445.07;178.89;310.1188;96.3869;114.7463;99.2865;170.3626;127.3258
28.04.2000;2005.549;2005.549;3775.79;1965.815;20039.08;499.73;2893.12;5062.73;1803.37;273.55;1839.87;150.039;451.36;179.5;309.7797;96.4829;114.9052;99.3224;170.4389;127.343
01.05.2000;2027.395;2027.395;3832.49;2015.314;20424.21;500.23;2893.12;5062.73;1854.07;273.35;1857.42;152.645;451.29;179.8;310.0612;96.2779;114.9916;99.3472;170.2214;127.4096
02.05.2000;1997.093;1997.093;3629.82;1962.304;20387.81;510.07;2914.66;5148.17;1862.11;274.95;1870.05;154.62;451.62;179.63;309.8978;96.2021;114.9985;99.071;170.0104;127.4289
03.05.2000;1954.228;1954.228;3564.69;1924.747;19922.36;503.52;2828.41;5139.62;1862.11;278.25;1863.98;154.095;443.67;177.57;308.8043;95.2532;114.9394;98.6878;169.143;127.4504
04.05.2000;1946.65;1946.65;3573.26;1949.3;20185.54;502.57;2835.18;5133.56;1862.11;279.95;1857.91;154.837;443.45;176.03;307.7436;94.8735;114.7184;98.4551;168.837;127.4705
05.05.2000;1978.519;1978.519;3690.97;1991.892;20578.59;503.37;2853.13;5129.34;1862.11;278.95;1858.84;154.65;446.25;174.67;307.012;94.55;114.2418;98.4704;168.312;127.4925
08.05.2000;1967.012;1967.012;3524.1;1942.458;20021.66;500.41;2843.53;5145.7;1855.48;276.73;1850.98;155.487;441.43;173.39;306.524;94.2328;114.1406;98.6808;167.9044;127.5598
09.05.2000;1950.496;1950.496;3447.08;1906.642;19929.16;492.14;2801.22;5181.95;1825.55;277.25;1848.41;156.432;440.63;173.4;306.6862;94.2409;113.8703;98.8722;168.2069;127.5819
10.05.2000;1910.792;1910.792;3247.03;1842.737;19507.54;482.34;2790.63;5157.6;1815.4;277.75;1837.35;157.367;435.2;172.22;305.9843;94.4546;113.9575;99.003;169.0251;127.604
11.05.2000;1945.377;1945.377;3383.98;1901.721;19584.42;489.99;2857.06;5241.77;1750.73;275.95;1840.11;158.886;431.46;172.7;306.2898;94.4066;113.7167;98.5389;169.0511;127.6257
12.05.2000;1963.592;1963.592;3408.66;1907.543;19754.75;495.7;2874.25;5265.97;1783.27;276.15;1857;159.597;431.91;170.85;305.4874;94.0142;113.4765;98.6443;168.2877;127.6479
15.05.2000;2007.031;2007.031;3514.6;1934.037;19905.29;490.14;2859.61;5257.22;1779.84;275.45;1856.71;159.496;435.01;172.41;306.3383;94.1969;113.5549;98.8283;168.9448;127.7159
16.05.2000;2025.956;2025.956;3649.53;1965.906;20549.01;501.14;2891.95;5287.21;1797.04;275.65;1860.73;160.064;442.24;172.83;306.731;94.6493;113.7731;98.9634;169.1729;127.7386
17.05.2000;2000.939;2000.939;3553.07;1941.614;20488.49;493.9;2836.05;5263.87;1789.79;273.35;1845.55;160.203;437.32;172.86;306.3352;94.2334;113.6304;98.5653;168.6352;127.7607
18.05.2000;1986.401;1986.401;3428.83;1907.899;20482.1;493.81;2852.85;5300.78;1756.64;273.35;1848.52;161.564;432.06;173.15;306.0747;93.8367;113.3783;98.5308;168.2145;127.7841
19.05.2000;1944.65;1944.65;3263;1864.048;19931.52;479.03;2767;5253.56;1726.27;274.25;1852.18;161.629;425.34;171.38;304.696;94.0677;113.4486;98.46;168.5999;127.8074
22.05.2000;1936.039;1936.039;3267.07;1832.872;19931.52;470.18;2762.73;5237.43;1665.15;275.65;1842.13;160.41;413.82;170.27;304.2949;94.5188;113.7262;98.8379;169.0624;127.8777
23.05.2000;1898.939;1898.939;3025.6;1783.791;19275.01;472.78;2786.19;5297.42;1662.26;274.25;1833.32;160.594;407.7;170.58;303.8676;94.5052;113.7843;98.8693;169.2247;127.9011
24.05.2000;1933.852;1933.852;3182.61;1795.191;19613.71;467.39;2800.76;5297.11;1645.95;273.55;1820.53;162.756;407.84;171.6;304.1349;94.652;113.9759;99.1069;168.8909;127.9245
25.05.2000;1909.668;1909.668;3101.52;1772.951;19398.27;477.14;2852.25;5347.58;1666.77;270.3;1822.33;163.141;411.15;172.58;304.6312;95.1598;114.2276;99.3876;169.7676;127.9479
26.05.2000;1904.982;1904.982;3103.68;1777.961;19349.32;471.95;2845.75;5281.56;1661.15;272.25;1827.6;162.917;410.21;172.76;304.8013;95.4337;114.2632;99.7101;170.2584;127.9711
29.05.2000;1904.982;1904.982;3103.68;1777.961;19435.7;476.69;2845.75;5297.52;1667.95;272.15;1830.98;162.917;413.12;172.76;304.8013;95.4337;114.2632;99.5472;170.4378;128.0415
30.05.2000;1966.589;1966.589;3416.52;1852.966;20048.61;483.83;2911.93;5251.29;1660.77;273.2;1836.3;161.786;424.95;174.22;305.0592;95.1927;114.2947;99.5152;170.0626;128.0638
31.05.2000;1964.401;1964.401;3326.5;1851.244;19853.19;485.4;2911.83;5269.66;1665.59;272.1;1832.14;160.137;431.7;175.35;304.6459;95.6233;114.6017;99.6755;170.9317;128.0868
01.06.2000;2003.446;2003.446;3521.55;1914.813;20498.27;492.18;2962.74;5269.66;1686.52;272.8;1844.36;161.109;435.54;177.4;306.5228;96.5382;114.9195;100.0049;171.6702;128.11
02.06.2000;2042.789;2042.789;3758.41;1994.313;20917.65;504.1;3034.1;5346.03;1702.35;281.15;1865.55;162.152;448.7;180.12;308.6116;97.1729;115.221;100.2366;171.9296;128.1339
05.06.2000;2029.498;2029.498;3733.03;1995.8;20772.5;499.85;2999.32;5321.05;1744.99;285.45;1880.46;162.384;452.12;179.7;308.6801;97.6782;115.2132;100.2795;172.3481;128.2063
06.06.2000;2015.984;2015.984;3648.98;1989.227;20624.98;496.69;2999.36;5295.42;1737.57;289;1881.3;162.256;449.1;179.09;308.9283;97.5347;115.245;100.1452;172.356;128.2297
07.06.2000;2034.911;2034.911;3738.74;2008.567;20517.93;493.37;2979.69;5330.17;1737.39;286.7;1895.47;160.212;449.34;179.96;309.6889;97.5126;115.341;100.1714;172.3815;128.253
08.06.2000;2021.557;2021.557;3710.01;2001.084;20721.51;493.3;2976.37;5341.11;1734.86;284.45;1890.3;160.923;448.17;180.33;309.9299;97.3546;115.2771;99.7279;172.5456;128.2764
09.06.2000;2015.029;2015.029;3762.99;2034.336;20885.8;493.98;2952.19;5336.14;1735.55;283.85;1894.55;161.686;453.12;181.3;310.8467;97.7772;115.3193;99.9575;172.4883;128.2996
12.06.2000;1999.92;1999.92;3641.07;1977.999;21081.22;493.82;2947.23;5336.14;1734.48;286.8;1900.86;162.25;451.76;181;311.001;98.1294;115.5243;99.9915;172.94;128.3701
13.06.2000;2032.579;2032.579;3768.55;1998.601;21127.85;492.5;2954.67;5334.84;1717.91;285.75;1908.95;163.033;448.59;181.77;311.4957;97.9993;115.6482;100.1702;172.4902;128.3937
14.06.2000;2034.192;2034.192;3680.17;1983.75;21419.54;497.45;2995.54;5370.99;1689.44;291.75;1928.21;163.038;450.62;183;312.1111;98.3679;115.5369;100.0239;173.121;128.4174
15.06.2000;2045.524;2045.524;3754.74;1993.945;21717.03;495.61;2974.7;5333.66;1648.73;289.85;1930.55;163.499;445.28;182.58;312.2445;98.3048;115.594;100.1007;173.0008;128.4411
16.06.2000;2025.998;2025.998;3790.12;1999.429;21556.15;492.63;2990.83;5345.88;1649.84;289.25;1939.99;162.534;443.93;182.79;312.6332;98.5701;115.7433;100.3998;173.6422;128.4646
19.06.2000;2055.835;2055.835;3936.56;2034.882;21773.42;491.69;2974.82;5314.28;1677.67;286.25;1938.94;160.875;443.59;182.95;312.8236;98.3129;115.7272;100.3662;173.4603;128.5359
20.06.2000;2041.939;2041.939;3936.7;2046.273;21995.69;496.13;2991.65;5320.89;1706;286.15;1943.35;161.464;445.32;183.33;313.182;98.1925;115.7374;100.3411;173.3431;128.5594
21.06.2000;2046.351;2046.351;3972.89;2054.051;21905.26;492.11;2969.11;5295.97;1732.43;286.15;1937.17;163.281;445.52;183;312.7937;97.6987;115.6581;99.9658;172.6114;128.5831
