Dates;SPTR Index;SPTR Index;XNDX Index;RU20INTR Index;0000AR Index;SXXR Index;TUKXG Index;SPI Index;XAUUSD Curncy;DWGRST Index;BCOMTR Index;MXEF Index;JPEIGLBL Index;LG30TRUU Index;IBOXIG Index;BCIT1T Index;BERPGA Index;BEUSGA Index;USC0TR01 Index
03.07.2000;2139.03124;2139.03124;4005.00684;2143.1135;15492.0064;488.37;4720.0306;3421.23845;288.35;2061.80288;171.58589;473.08467;193.92;314.58888;103.71863;116.2954;99.8243;174.1848;135.5512
04.07.2000;2139.03124;2139.03124;4005.00684;2143.1135;15690.21755;488.34;4685.82045;3445.06668;288.05;2059.51225;171.58589;472.34258;193.92;314.58888;103.71863;116.2954;99.8273;174.199;135.4911
05.07.2000;2099.10759;2099.10759;3830.18037;2113.38821;15624.29582;485.67;4633.10667;3477.1663;284.25;2059.11074;167.52517;474.73144;194.39;315.11745;103.64136;116.4363;100.0012;174.315;135.1891
06.07.2000;2118.52595;2118.52595;3988.54801;2138.17609;15566.33589;486.79;4662.38056;3500.34514;283.65;2077.35974;165.76277;473.19227;194.63;315.05717;103.59918;116.4338;99.7034;173.8386;135.4696
07.07.2000;2160.16144;2160.16144;4056.27308;2167.37997;15897.38402;494.77;4759.52461;3513.83174;283.65;2103.70265;167.98354;476.62868;196.05;315.43689;104.38789;116.6582;99.922;174.3054;136.0806
10.07.2000;2144.73436;2144.73436;3963.67073;2167.56615;15606.61827;493.5;4708.55407;3508.27372;283.95;2120.29714;166.90676;477.45874;195.18;315.7707;103.79294;116.5971;99.8581;174.2275;135.4838
11.07.2000;2155.61935;2155.61935;3940.38906;2166.05573;15822.168;493.48;4724.35748;3511.75206;282.55;2131.15037;167.6183;473.52618;194.96;315.56305;103.88654;116.5881;100.0307;174.2283;135.7082
12.07.2000;2195.90523;2195.90523;4147.90693;2232.38313;16309.36918;497.16;4784.35509;3498.43292;280.6;2157.07501;169.1649;481.88557;197.94;315.85211;104.99299;116.4598;99.8985;174.1561;137.1465
13.07.2000;2211.27496;2211.27496;4228.08329;2254.09931;16547.33994;499.74;4764.45423;3530.66315;280.25;2151.55366;172.00214;483.9512;199.61;316.51938;105.30112;116.6036;99.9637;174.8528;137.8602
14.07.2000;2230.51323;2230.51323;4315.14085;2252.16496;16655.31937;501.14;4749.21983;3526.08854;281.3;2143.46991;170.80132;485.43449;199.22;316.82422;105.46458;116.5751;99.7528;174.056;137.7824
17.07.2000;2235.56019;2235.56019;4345.62754;2267.04511;16821.98693;504.68;4775.65839;3515.4342;283.6;2153.0201;170.55805;487.40945;199.71;317.0988;105.308;116.4521;99.7225;173.6684;138.1236
18.07.2000;2215.76449;2215.76449;4247.1874;2235.31876;16735.48808;500.61;4739.69846;3509.16853;282.65;2138.19029;173.39655;482.80714;199.87;317.08963;105.57848;116.6566;99.731;173.7205;138.4598
19.07.2000;2228.47725;2228.47725;4178.16878;2230.21288;16809.65639;500.82;4815.33975;3516.84354;279.15;2168.59781;174.33909;482.47171;202.3;316.86094;107.03649;116.588;99.8408;173.6591;140.3805
20.07.2000;2227.17758;2227.17758;4300.77444;2237.7369;16838.27031;504.44;4820.81121;3526.77919;280.25;2169.02549;172.11681;475.78305;201.65;317.79909;106.98042;116.819;100.0547;175.0161;139.047
21.07.2000;2187.33483;2187.33483;4175.1094;2170.30846;16905.36687;497.68;4740.1931;3502.2559;280.35;2164.99199;169.06287;472.23215;200.58;318.22249;106.23588;116.8792;100.0954;175.2193;138.0043
24.07.2000;2173.00214;2173.00214;4065.85209;2144.40193;16977.72632;498.07;4749.61498;3540.17338;279.25;2171.00322;167.50697;465.05359;201.61;318.46044;106.41908;116.7973;100.1371;175.0542;138.6574
25.07.2000;2175.5211;2175.5211;4122.1867;2132.18457;16980.70918;496.17;4740.8148;3547.36649;279.05;2162.22293;165.97187;460.73178;200.29;318.56816;105.88129;116.8835;100.3131;175.1833;137.8848
26.07.2000;2134.60355;2134.60355;4055.94947;2121.9085;16990.5172;494.69;4712.34966;3540.29694;279.75;2174.15561;165.4612;458.56406;199.61;318.54469;105.49549;116.9114;100.5243;175.1907;137.3685
27.07.2000;2149.8265;2149.8265;3945.97837;2090.47553;16739.37249;488.74;4718.1088;3539.77335;278.5;2192.74499;167.95438;459.09007;201.53;318.71553;106.1553;116.9344;100.5106;175.5466;138.6298
28.07.2000;2128.38168;2128.38168;3766.97337;2064.73479;16287.70254;486.06;4726.45135;3544.98304;278.38;2212.89348;169.94804;455.86718;203.91;317.8481;107.50509;116.9631;100.4253;175.3369;140.1412
31.07.2000;2135.77773;2135.77773;3893.57551;2099.67339;16218.67619;489.68;4716.78075;3558.50979;277.25;2201.25687;167.83874;454.97726;203.47;318.36602;106.94869;117.0204;100.4425;175.4219;139.6288
01.08.2000;2158.96357;2158.96357;3820.25152;2099.90026;16195.40795;490.05;4752.47844;3558.50979;277.35;2233.74241;169.91002;459.80703;204.77;318.37531;107.74978;117.1727;100.6958;175.8156;140.4567
02.08.2000;2179.87856;2179.87856;3821.66302;2129.88403;16466.4155;490.88;4787.47994;3619.54997;277.55;2256.03282;173.4453;464.38348;207.13;318.5643;109.10066;117.2219;100.6214;175.8706;141.7737
03.08.2000;2223.22467;2223.22467;4007.42623;2148.29926;16663.24879;484.91;4788.49491;3608.85775;273.95;2263.19593;175.19726;466.91358;209.57;318.88221;110.51962;117.2524;100.5675;176.1249;143.2257
04.08.2000;2234.42717;2234.42717;3993.20763;2161.4114;16829.14108;489.55;4832.00212;3604.79629;273.5;2248.27985;176.36564;466.97861;210.14;319.39165;110.67306;117.3622;100.5934;176.5812;142.936
07.08.2000;2256.5114;2256.5114;4089.06508;2185.55225;16829.14108;493.53;4877.4695;3654.21721;273.75;2250.39093;174.32111;462.35117;209.95;319.81036;110.40172;117.3121;100.7543;176.2375;142.8259
08.08.2000;2278.55241;2278.55241;4092.3239;2196.36495;17398.82489;494.63;4865.74201;3659.38118;273.25;2264.30837;176.48253;465.38669;211.7;319.94908;111.49296;117.2597;100.6457;176.5869;143.8977
09.08.2000;2268.28479;2268.28479;4108.39262;2196.57848;17507.10302;499.25;4916.55611;3663.40288;272.25;2277.87795;178.37928;470.29591;212.89;320.58285;111.51879;117.2771;100.7378;176.6605;144.2281
10.08.2000;2229.81155;2229.81155;3965.15318;2152.76284;17252.65632;497.6;4844.95074;3641.56825;272.75;2261.17038;178.53097;468.8283;211.41;321.08083;110.70223;117.3818;100.8758;176.9471;143.0147
11.08.2000;2256.34252;2256.34252;4035.22514;2198.34274;17293.40613;498.45;4878.76672;3639.70014;275.15;2282.16396;179.51654;471.02998;213.02;320.65653;110.86957;117.3855;100.8453;176.5346;143.5948
14.08.2000;2280.59473;2280.59473;4107.35959;2210.75803;17585.28314;502.52;4913.05476;3656.33064;274.8;2285.84575;179.59837;472.40538;212.34;320.96821;110.68862;117.3804;100.7469;176.842;143.2933
15.08.2000;2253.53528;2253.53528;4081.41981;2175.72853;17483.42313;501.51;4918.01482;3640.97989;274.65;2280.66827;177.7202;469.69073;210.42;320.10006;109.7328;117.26;100.5464;176.6005;142.299
16.08.2000;2242.19198;2242.19198;4071.48792;2183.44485;17559.13021;503.31;4929.2604;3667.6411;277.2;2287.70198;178.62906;473.05204;208.95;319.93828;109.33399;117.1878;100.5259;176.3169;142.0294
17.08.2000;2266.54788;2266.54788;4190.66463;2199.11456;17688.91362;500.79;4919.56279;3639.35504;277.65;2290.46568;179.06646;474.10461;210.05;320.14755;109.14801;117.2178;100.5449;176.6448;142.0399
18.08.2000;2280.47651;2280.47651;4203.08846;2214.95809;17891.7043;501.2;4952.8771;3623.58526;276.65;2299.27973;181.34458;474.13666;210.88;319.667;110.35418;117.3441;100.5677;176.955;143.351
21.08.2000;2304.2987;2304.2987;4247.30014;2230.72514;17873.84523;501.96;4980.43628;3659.56992;275.25;2304.7533;184.26655;474.88569;211.37;319.54104;110.85664;117.4309;100.3993;176.8893;144.1773
22.08.2000;2312.99989;2312.99989;4267.47243;2245.48179;18087.99416;503.11;5009.98339;3676.18914;273.75;2321.56957;183.12242;478.7928;213.4;319.96794;111.52768;117.4784;100.5173;176.9967;144.8785
23.08.2000;2324.75331;2324.75331;4343.46809;2247.29257;17900.56584;502.48;4999.44918;3724.23126;271.25;2307.15781;184.53614;476.18076;214;320.04858;112.0411;117.5696;100.6402;177.514;144.8727
24.08.2000;2318.31892;2318.31892;4383.11155;2260.86937;17939.75886;500.04;4962.81706;3728.13186;272.95;2289.67399;183.54624;473.47272;213.61;320.42676;111.59148;117.7174;100.6408;177.61;144.2727
25.08.2000;2313.68753;2313.68753;4359.39058;2267.23102;18068.62748;502.07;4933.51871;3717.39385;274.25;2285.63878;184.45651;472.89208;214.42;320.8506;111.54271;117.8341;100.5804;177.5722;144.1871
28.08.2000;2330.09992;2330.09992;4393.64938;2277.55968;18069.98107;503.74;4940.69201;3731.54875;274.15;2282.13279;186.858;472.18563;214.63;320.92667;111.40457;117.8208;100.5492;177.1663;144.5549
29.08.2000;2346.13272;2346.13272;4433.42675;2313.45365;18052.20568;502.51;4954.33334;3687.37855;273.45;2289.83522;189.58749;477.86896;216.47;320.80427;112.12028;117.8201;100.3903;176.9323;145.9752
30.08.2000;2335.74215;2335.74215;4452.78027;2325.91143;18231.66432;502.01;4975.56325;3667.78667;274.2;2294.04148;191.25673;474.95157;217.19;321.55212;112.18161;117.7156;100.415;177.1121;146.0179
31.08.2000;2375.20542;2375.20542;4605.90293;2366.24153;18551.42346;506.28;5021.59847;3677.32633;277.85;2304.90068;193.02257;478.05847;219.84;322.56541;113.44515;117.857;100.4689;177.8369;147.0336
01.09.2000;2343.8435;2343.8435;4559.90886;2347.71257;18489.01707;513.83;5083.13793;3669.68201;276.75;2279.87218;190.55129;470.95854;217.16;323.50202;112.05535;118.0762;100.9805;178.1767;144.8214
04.09.2000;2343.8435;2343.8435;4559.90886;2347.71257;18489.01707;518.3;5091.94137;3650.50653;277;2296.47026;190.55129;476.43451;217.16;323.50202;112.05535;118.0762;100.9867;178.2672;145.2083
05.09.2000;2352.02476;2352.02476;4490.92853;2364.38379;18587.72701;515.52;5089.01639;3648.87769;275.55;2319.90208;195.08385;480.51007;220.02;324.45195;113.5785;118.0158;100.9071;178.2673;146.7551
06.09.2000;2380.80994;2380.80994;4418.62632;2405.27036;18649.51534;514.47;5126.27278;3648.53671;274.45;2365.32098;200.48205;488.54234;225.54;324.74597;115.84457;118.0368;100.7607;177.9145;150.0412
07.09.2000;2383.52894;2383.52894;4525.84077;2420.44727;18427.94523;514.36;5067.33968;3648.47334;273.8;2359.99542;200.29856;481.31549;223.11;324.6446;114.9094;117.9959;100.7121;177.7605;149.2104
08.09.2000;2395.49353;2395.49353;4411.07258;2410.45654;18214.05875;507.02;4991.84773;3634.91272;273.05;2391.39159;200.08091;484.6202;225.1;324.1899;116.39933;118.2061;100.6152;178.0203;150.7901
11.09.2000;2400.44282;2400.44282;4311.57601;2418.13808;18061.86171;506.29;4975.61508;3692.77157;273.43;2405.98907;204.25965;481.71548;225.53;323.65276;116.96141;118.1943;100.6971;177.7939;151.7149
12.09.2000;2387.89822;2387.89822;4263.71558;2411.67073;17829.04906;503.91;4930.72455;3670.6431;273;2398.11897;202.9964;477.69095;225.06;323.72059;117.04438;118.2251;100.6652;177.7352;151.6898
13.09.2000;2382.61538;2382.61538;4331.65992;2408.63158;18045.8144;498.4;4877.74709;3660.97407;272.75;2377.41006;200.58994;476.35315;224.02;323.65308;116.86073;118.3133;100.7162;178.118;151.0507
14.09.2000;2381.13481;2381.13481;4335.67868;2437.76979;18608.66406;502.71;4924.18197;3638.28179;272.55;2367.85441;201.4501;475.40837;224.3;323.53048;117.02063;118.1743;100.7607;177.5181;151.3935
15.09.2000;2365.15063;2365.15063;4279.69059;2408.07956;18667.90459;498;4821.01429;3646.31116;272.45;2351.75643;203.4419;472.08689;223.63;322.67782;117.50076;117.8949;100.6584;177.1313;151.9497
18.09.2000;2350.23458;2350.23458;4208.72625;2363.14919;18287.95542;495.95;4860.65946;3626.43224;271.8;2329.38658;206.77692;458.12538;222.4;321.27898;118.32501;117.8479;100.5376;177.0335;153.2993
19.09.2000;2384.51077;2384.51077;4426.44531;2402.73048;18604.70363;496.23;4893.95689;3627.83642;272.15;2359.68091;206.57718;456.74603;223.87;320.17408;118.82751;117.9082;100.6773;177.1911;153.9233
20.09.2000;2375.62124;2375.62124;4476.0472;2399.48909;18537.12631;489.97;4822.99356;3615.85423;269.35;2367.11386;206.49322;463.13381;223.33;319.44567;118.91516;117.9597;100.6966;176.847;154.2787
21.09.2000;2343.72275;2343.72275;4338.46333;2338.73849;17904.2923;483.49;4777.72709;3607.30224;270.65;2336.69232;203.04769;452.11741;221.97;319.38788;117.68031;118.0526;100.8685;177.5244;152.4718
22.09.2000;2289.2801;2289.2801;4219.28466;2304.99374;17382.04145;482.41;4756.02611;3624.30188;272.15;2278.25379;196.20344;430.13999;216.44;320.13561;115.26951;118.2461;101.0646;177.266;148.9909
25.09.2000;2284.89871;2284.89871;4148.98707;2301.11022;17592.76901;487.17;4795.63862;3653.25761;274.3;2293.83312;196.69108;442.50704;218.67;320.56094;116.02255;118.2408;100.871;177.4835;149.7896
26.09.2000;2249.40241;2249.40241;4073.42649;2259.71938;17230.49468;483.05;4756.77779;3624.69324;274.35;2292.67894;195.19768;438.35219;217.17;320.51713;115.56055;118.35;101.0156;177.903;148.7107
27.09.2000;2245.89697;2245.89697;4056.20107;2249.82639;16746.06571;484.9;4790.47582;3616.60374;278.58;2313.70589;195.49756;437.72552;217.64;319.82039;115.30092;118.4257;100.898;177.6464;148.5523
28.09.2000;2290.39167;2290.39167;4220.1947;2313.97102;16933.84158;483.32;4788.15255;3612.96269;275.25;2318.14467;191.43084;436.57007;218.08;319.69864;115.00985;118.4262;101.0185;177.7632;148.2265
29.09.2000;2257.19851;2257.19851;4046.4953;2304.23961;16818.58701;484.09;4860.86868;3560.93629;274.25;2333.64851;192.45386;437.13158;218.19;319.00597;115.2438;118.499;101.1763;177.8864;148.304
02.10.2000;2265.99659;2265.99659;3934.87209;2270.55713;16942.36265;487.32;4835.67633;3623.0833;273.45;2320.45367;195.87038;433.13076;218.37;318.72286;115.52564;118.4706;101.1864;177.7456;148.993
03.10.2000;2260.91947;2260.91947;3833.24957;2249.61622;17095.08186;490.74;4876.16901;3669.28243;272.25;2330.41234;196.87721;435.62673;220.58;318.9192;115.87333;118.475;101.2;177.5216;149.7011
04.10.2000;2279.15961;2279.15961;3957.0758;2268.10053;17318.44191;488.25;4877.76845;3664.0465;270.75;2325.92512;195.93084;435.95397;221.48;319.25263;115.86936;118.4379;101.162;177.4496;150.0886
05.10.2000;2293.45105;2293.45105;3942.2984;2257.19199;17742.11134;490.78;4899.55567;3667.37612;269.65;2336.60186;194.99482;440.16646;222.79;319.3566;116.30795;118.4585;101.0804;177.843;150.8241
06.10.2000;2253.24539;2253.24539;3818.64055;2208.12788;17239.29328;488.06;4908.56969;3651.52105;269.65;2337.50461;194.79493;441.57431;222.2;318.85234;116.65288;118.5535;101.1901;178.3392;151.0778
09.10.2000;2244.9602;2244.9602;3831.51459;2204.27616;17239.29328;478.06;4826.2694;3577.02524;270.6;2325.69962;197.18076;434.3043;222.2;318.85234;116.65288;118.5535;101.3945;178.3293;151.3526
10.10.2000;2214.38298;2214.38298;3669.71823;2162.13801;17157.75789;478.97;4809.60918;3604.1518;272.75;2310.45198;200.08626;430.68534;221.61;319.07746;115.89477;118.591;101.4038;178.7846;150.9278
11.10.2000;2181.19286;2181.19286;3572.82671;2134.04721;16756.92437;469.28;4747.10259;3559.32768;271.15;2292.38112;202.05642;420.45515;221.27;318.55757;116.15728;118.566;101.6039;178.7877;151.1293
12.10.2000;2135.43551;2135.43551;3478.12608;2090.94505;16543.82675;472.47;4822.4635;3580.40481;276.55;2289.46559;207.60093;414.42892;220.07;317.31874;116.83031;118.9641;101.6783;179.293;151.8564
13.10.2000;2226.29712;2226.29712;3828.19466;2189.02672;17158.19372;475.85;4877.99679;3551.4714;272.65;2305.3075;205.56891;414.49854;220.94;316.15012;117.97071;119.1089;101.5711;179.1976;153.2315
16.10.2000;2248.54248;2248.54248;3831.7898;2216.34618;17538.92471;479.18;4949.75213;3521.49127;272;2328.43054;204.04854;422.53187;223.55;315.60509;119.02074;118.9522;101.534;179.1708;154.797
17.10.2000;2201.73637;2201.73637;3729.6875;2160.1539;16895.56296;474.4;4860.36055;3532.36123;271.25;2297.34492;203.34117;414.74554;220.57;312.81054;118.6075;119.2848;101.5182;179.7437;154.3707
18.10.2000;2227.55051;2227.55051;3755.89958;2176.29289;16857.3502;471.22;4891.39359;3555.11265;270.65;2314.16258;205.55409;414.05344;223.01;311.40792;120.80167;119.4532;101.5569;179.7966;157.1123
19.10.2000;2292.35644;2292.35644;4049.04292;2234.58685;17338.30906;481.56;4931.14652;3605.55294;270.8;2314.40376;201.88087;417.20866;223.26;311.60578;120.46915;119.5413;101.5323;179.9718;156.2817
20.10.2000;2299.28156;2299.28156;4101.20925;2256.61885;17731.52394;484.42;4976.89045;3590.9868;271.55;2327.82691;202.40782;425.03047;222.11;311.16956;120.34428;119.651;101.5533;180.2435;155.8656
23.10.2000;2317.45515;2317.45515;4095.58718;2288.19541;17883.2438;488.27;5082.87624;3614.58036;270.25;2337.18488;205.60631;425.65738;223.04;311.34225;121.8321;119.9188;101.5867;180.8082;157.3128
24.10.2000;2317.77075;2317.77075;4007.0806;2274.80836;17617.914;498.08;5146.42524;3656.41162;270.65;2320.7391;203.97373;429.42101;222.73;311.36959;121.66985;119.8862;101.6012;180.5436;157.0974
25.10.2000;2295.61599;2295.61599;3767.54694;2248.21684;16377.73226;493.83;5106.67941;3645.79064;266.75;2327.13144;204.09328;432.02556;224.18;310.0856;123.24119;119.823;101.4249;180.0337;159.4103
26.10.2000;2278.85841;2278.85841;3812.91952;2253.8133;16066.28026;489.38;5028.33869;3640.10168;265.15;2320.20209;201.86455;427.15193;222.68;310.58456;122.3622;119.9696;101.5197;180.1127;158.3272
27.10.2000;2280.95975;2280.95975;3783.99619;2231.69445;15651.15985;493.48;5081.37207;3631.6523;264.55;2311.20267;197.42915;425.17337;221.98;310.74583;121.13182;120.0727;101.637;179.9586;156.7534
30.10.2000;2305.28546;2305.28546;3660.05935;2238.06766;15470.28433;494.44;5081.07457;3649.14046;264.5;2302.10564;196.28131;420.5238;222.34;309.46695;120.66766;120.0226;101.6483;179.92;156.3371
31.10.2000;2338.20827;2338.20827;3869.70197;2290.06597;16051.635;497.97;5075.59498;3650.5859;265.15;2301.46425;195.36695;421.54164;222.38;309.48237;119.80033;119.9152;101.6471;179.702;155.1868
01.11.2000;2299.83221;2299.83221;3761.25612;2254.09928;15794.96988;497.49;5025.48404;3655.97246;264.8;2289.32067;194.37893;423.2849;219.76;309.59253;118.9048;120.018;101.7175;179.9216;153.5333
02.11.2000;2312.31029;2312.31029;3859.64565;2308.79357;15768.58499;495.94;4966.88376;3698.60755;264.75;2297.4391;194.63457;428.32172;221.42;309.7911;118.95116;120.0316;101.705;179.9693;153.6152
03.11.2000;2293.9361;2293.9361;3848.93494;2296.52929;15827.15514;496.03;4952.11633;3700.71065;265.15;2286.72609;194.88423;427.70178;217.61;308.73932;117.60049;120.1376;101.7078;179.201;152.594
06.11.2000;2321.65266;2321.65266;3843.65079;2298.06723;15965.06772;495.4;4946.84637;3731.47494;265.05;2308.14309;196.51611;432.01155;218.9;307.58735;118.35854;119.8585;101.6889;179.0507;153.9253
07.11.2000;2316.05334;2316.05334;3822.4409;2302.38733;15696.32833;496.51;4989.89889;3729.09404;264.45;2307.8875;198.31257;433.66112;216.61;307.03396;118.07441;119.894;101.6357;178.9996;153.6129
08.11.2000;2294.17321;2294.17321;3588.03469;2292.85128;15641.34889;494.94;4987.18644;3719.10515;265.05;2322.02508;200.84144;434.38568;216.4;306.45416;118.91773;119.8752;101.5718;179.2559;154.6134
09.11.2000;2270.08519;2270.08519;3570.59167;2259.02672;15311.99332;490.23;4939.26278;3687.36149;265.95;2319.80394;201.11565;428.41382;215.31;306.53905;118.71537;120.0204;101.6798;179.5049;153.9921
10.11.2000;2200.32116;2200.32116;3353.85507;2179.14667;14890.40858;484.73;4895.43913;3683.85834;264.75;2289.48058;199.43188;423.39757;216.15;307.32808;118.71537;120.0459;101.7607;179.7077;153.0203
13.11.2000;2179.60762;2179.60762;3295.80915;2162.29742;14745.57183;478.01;4845.5199;3664.82882;264.35;2281.17019;200.90086;410.90295;217.31;307.59749;118.20803;120.2038;101.9562;180.0799;153.3
14.11.2000;2242.83964;2242.83964;3550.50187;2221.41457;15093.80106;489.02;4945.83751;3709.52283;264.65;2308.04739;204.49113;419.78291;219.56;307.99615;119.14904;120.3041;101.9626;180.2222;154.1514
15.11.2000;2252.67436;2252.67436;3591.42757;2242.36529;14913.69226;491.5;4944.5301;3695.51437;265;2308.69023;207.22417;420.04467;220.96;308.62451;119.19652;120.5096;101.9875;180.6602;154.0717
16.11.2000;2232.98794;2232.98794;3427.78363;2204.6751;14573.66793;489.8;4952.11005;3707.412;266.5;2322.55591;205.257;416.69278;221.77;308.21299;119.60028;120.5572;102.0979;181.0638;154.6955
17.11.2000;2231.86803;2231.86803;3448.78478;2215.79312;14561.74918;488.35;4980.51715;3709.6024;265.75;2325.31643;208.70847;415.59822;221.92;307.9373;119.44875;120.6477;102.099;180.74;155.1599
20.11.2000;2201.78525;2201.78525;3297.69912;2169.41711;14571.94243;481.13;4921.31886;3708.1173;266.35;2338.57227;211.24602;408.8341;224.17;308.19559;119.99764;120.6857;102.1863;181.0491;156.0146
21.11.2000;2220.44107;2220.44107;3306.75836;2164.07636;14849.69187;484.58;4954.96929;3727.11879;265.85;2342.39388;212.98672;411.12307;225.55;307.88933;120.35855;120.7038;102.1385;181.2961;156.8018
