Dates;DAX Index;1COV Index;ADS Index;ALV Index;BAS Index;BAYN Index;BEI Index;BMW  Index;CON  Index;DAI  Index;DB1  Index;DBK  Index;DPW  Index;DTE  Index;EOAN  Index;FME  Index;FRE  Index;HEI  Index;HEN3  Index;IFX  Index;LHA  Index;LIN  Index;LNA  Index;MRK  Index;MUV2  Index;PSM  Index;RWE  Index;SAP  Index;SIE  Index;TKA  Index;VNA  Index;VOW3  Index;WDI  Index
26.05.2015;11625.13;1;73.68;149.65;86.03;132.312;81.77;103.6;214.25;88.46;72.95;25.102;28.715;15.795;11.968;77.38;56.73;74.44;108.95;11.605;13.155;1;174.55;98.98;173.25;44.5;21.9;67.3;97.05;24.5;28.193;226.35;38.355
27.05.2015;11771.13;1;73.76;150.3;86.85;134.723;83.9;104.9;217.9;89.21;74;25.298;29.265;16.085;12.127;77.6;57.19;76.15;111.35;11.79;13.3;1;178.15;100.6;173.5;44.935;21.975;68.15;98.27;25.05;28.545;229.4;36.93
28.05.2015;11677.57;1;72.96;146.8;86.24;131.278;83.68;103.05;215.4;87.58;74.68;24.999;28.15;16.085;12.047;79.19;57.94;75.74;110.4;12.17;13.175;1;178.5;100.2;171.35;44.515;21.85;68.12;97.37;24.655;28.07;226.85;37.955
29.05.2015;11413.82;1;71.53;142.75;84.2;127.096;82.42;100.7;210.25;85.28;72.93;24.468;27.445;15.645;11.774;77.78;57.93;73.86;108.95;11.87;12.8;1;174.85;97.37;168;43.54;21.26;67.39;95.78;24.12;27.394;221;37.73
01.06.2015;11436.05;1;71.68;142.6;84.16;128.228;82.65;100.75;212.5;85.74;73.56;24.321;27.28;15.645;11.766;78.04;58.24;73.8;110.35;12;12.715;1;174.3;98.12;166.95;44.065;21.195;67.6;96.18;24.185;29.007;220.35;38.04
02.06.2015;11328.8;1;71.23;142.75;83.21;126.702;81.03;100.2;209.25;83.66;73.41;24.687;26.94;15.455;11.748;76.73;56.93;73.2;108;11.885;12.61;1;171.8;95.6;166.7;43.89;21.12;67.2;95.95;24.14;27.76;216.95;37.62
03.06.2015;11419.62;1;72.09;144.15;84.38;127.44;81.55;101.25;211.55;83.8;73.73;25.026;26.95;15.545;11.902;78.42;57.11;74.13;109.05;11.935;12.625;1;173.3;95.14;167.45;44.405;21.475;67.36;97.09;24.595;26.319;217.8;37.525
04.06.2015;11340.6;1;71.27;143.65;83.25;126.801;81.1;100.3;208.8;82.94;74.48;25.084;26.795;15.75;11.572;78.02;57.05;72.34;108.25;11.85;12.49;1;170.75;94.99;166.05;43.615;20.845;66.82;96.73;24.11;26.4;217.65;36.765
05.06.2015;11197.15;1;70.15;143.1;82.16;124.291;79.23;99.59;206.35;81.85;73.67;24.647;26.51;15.5;11.435;76.75;55.95;71.71;106.3;11.73;12.365;1;169.35;93.93;165.15;42.62;20.47;66.31;95.58;23.965;25.943;213.9;36.24
08.06.2015;11064.92;1;70.06;140.45;80.87;122.028;78.84;97.37;201.8;80.28;72.77;25.526;26.24;15.43;11.255;76.05;55.61;71.03;105.4;11.575;12.285;1;167.25;92.51;162.8;42.5;20.095;65.65;94.73;23.505;25.624;210.75;36.2
09.06.2015;11001.29;1;69.25;139.75;80.85;122.274;77.85;98.04;205.3;80.85;71.65;24.883;25.855;15.015;11.167;75.07;54.58;70.55;104.8;11.3;12.325;1;166.5;91.53;161.8;42.385;19.835;64.83;93.77;23.415;25.919;212.65;35.575
10.06.2015;11265.39;1;71.09;142.2;83.01;127.637;78.61;100.8;211.95;83.51;72.94;25.414;26.815;15.34;11.413;75.75;55.59;73.97;106.65;11.32;12.405;1;171.3;93.19;164.3;42.985;20.365;65.3;95.25;23.945;25.891;217.95;36.395
11.06.2015;11332.78;1;71.97;144.65;83.78;127.736;79.48;101.25;213.9;84.62;73.52;25.566;26.705;15.46;11.22;76.02;55.94;74.15;107.1;11.365;12.29;1;173.3;94.19;165.85;43.085;20.23;66.02;95.53;23.73;26.433;216.75;37.095
12.06.2015;11196.49;1;70.14;142.5;82.2;125.324;78.09;99.92;210.85;84.15;72.89;25.392;26.43;15.405;11.175;74.99;55.67;72.85;105.45;11.53;12.195;1;170.45;93.19;163.85;42.715;19.975;65.41;94.21;23.505;26.419;213.4;36.18
15.06.2015;10984.97;1;69.12;139.75;81.1;122.077;77.4;98.59;206.5;82.25;71.9;24.731;26.2;15.025;10.955;74.3;54.62;70.76;104.4;11.38;11.915;1;168.55;91.27;161.3;41.98;19.61;64.26;92.35;23.09;24.953;208.75;35.89
16.06.2015;11044.01;1;69.58;140.15;80.94;124.488;78.14;98.35;208.95;82.8;72.31;24.714;26.24;15.03;10.911;74.98;55.69;71.45;104.25;11.515;11.825;1;169.5;92.74;161.3;42.305;19.575;64.7;92.67;23.165;25.177;209.8;35.95
17.06.2015;10978.01;1;68.98;139.3;80.74;123.209;77.22;97.01;205.15;81.57;72.19;24.7;25.92;15.19;10.841;74.68;55.3;70.7;102.5;11.525;11.59;1;172.7;91.19;160.45;42.065;19.415;64.51;92.37;22.98;24.67;207.35;35.93
18.06.2015;11100.3;1;70.03;141.85;81.84;126.013;78.13;97.88;207.75;81.66;73.8;24.258;26.315;15.405;11.07;75.63;56.79;71.28;104.6;11.41;11.61;1;175.9;92.9;161.7;41.935;19.555;64.1;93.56;23.325;24.19;210.25;35.97
19.06.2015;11040.1;1;68.85;140.1;80.92;125.669;77.12;97.74;210.15;81.6;73.35;23.875;26.165;15.34;10.92;74.76;56.36;71.25;103.05;11.48;11.62;1;171.6;91.9;160.65;42.705;19.585;63.99;93.52;23.885;24.465;210;36.5
22.06.2015;11460.5;1;70.57;146.5;84.61;131.475;78.92;102.3;218.15;85.48;75.14;24.722;27;16.16;11.224;76.35;57.95;74.1;105.4;11.865;11.745;1;177.05;94.07;164.45;44.63;20.04;66.29;96.66;24.325;25.05;217.9;35.38
23.06.2015;11542.54;1;70.93;147;85.25;132.558;79.42;104.35;218.8;86.74;75.99;25.071;27.485;16.345;11.184;77.23;58.1;74.97;105.6;11.9;11.7;1;177.9;93.93;164.9;45.45;19.92;66.64;96.61;24.355;25.415;220.2;36.245
24.06.2015;11471.26;1;70.97;146.05;83.85;131.77;79.04;103.25;216.05;85.85;76.04;25.066;27.13;16.275;11.118;77.57;58.52;74.12;105.4;11.835;11.835;1;177;94.77;165.2;45.195;20.31;66.08;95.97;24.385;25.62;218.4;35.805
25.06.2015;11473.13;1;70.99;146.1;83.45;131.278;78.63;103.7;218.75;86.31;76.45;25.405;27.19;16.39;10.973;77.56;59.2;74.63;104.1;11.87;11.78;1;176.75;93.85;164.4;45.45;19.935;66;95.37;24.29;26.21;218.65;35.88
26.06.2015;11492.43;1;70.44;146.5;83.15;130.835;78.91;103.5;220.3;86.61;77.05;25.731;27.2;16.285;10.96;76.91;59.31;74.69;104.4;11.835;11.835;1;176.95;93.09;164.8;46;19.89;65.67;95.1;24.465;26.5;219.35;35.365
29.06.2015;11083.2;1;69.37;141.15;79.95;125.521;76.31;99.3;212.15;82.81;74.68;24.236;26.405;15.655;10.616;74.87;57.82;72.21;101.85;11.38;11.615;1;171.9;90.5;160.5;44.915;19.395;63.62;92.08;24.025;25.475;211.9;34.6
30.06.2015;10944.97;1;68.65;139.7;78.82;123.553;75.14;98.18;212.25;81.64;74.25;24.053;26.205;15.45;10.524;74.04;57.55;71.13;100.6;11.13;11.565;1;169.9;89.38;159;44.3;19.285;62.6;90.35;23.335;25.3;208;34.35
01.07.2015;11180.5;1;70.41;142.85;80.68;126.358;76.38;100.5;218.95;84.1;76.27;25.236;26.53;15.605;10.563;74.51;58.44;72.48;102.25;11.395;11.675;1;172.55;93.1;161.3;45.295;19.335;63.63;91.62;23.75;25.99;216.25;35.265
02.07.2015;11099.35;1;70.44;141.8;79.72;124.882;75.75;99.2;216.9;82.98;77.56;25.254;26.305;15.5;10.726;74.38;57.72;72.27;101.9;11.235;11.69;1;171.5;91.91;162.35;44.955;20.295;63;90.73;23.375;25.54;213.45;35.52
03.07.2015;11058.39;1;69.55;141.6;79.67;123.848;75.1;98.9;216.75;82.75;77.33;25.146;26.135;15.395;10.634;73.85;57.86;71.34;101.6;11.19;11.605;1;171.45;91.6;163.7;44.905;19.705;62.46;90.52;23.305;25.66;212.7;35.82
06.07.2015;10890.63;1;69.12;138.65;78;121.241;74.55;97.26;214.2;82.03;76.5;24.406;26.725;15.02;10.392;73.24;57.35;70.99;100.4;11.115;11.5;1;170.45;90.64;160.75;44.43;19.24;61.58;89.22;22.86;25.33;209.7;35.435
07.07.2015;10676.78;1;66.8;136;76.06;119.568;73.87;93.9;208.1;79.67;76.33;23.83;26.195;14.825;10.22;72.66;57.78;68.75;100.95;10.725;11.335;1;166.3;89.37;159.75;44.195;19.005;61.29;87.08;21.815;25.85;204.7;34.74
08.07.2015;10747.3;1;66.99;138.1;76.77;121.979;74.32;92.09;201.3;79.13;76.75;24.013;26.675;14.985;10.326;73.25;58.2;69.12;101.8;10.69;11.475;1;169.2;90.31;161.05;43.945;19.16;62.39;88.09;22.23;26.115;199.35;35.05
09.07.2015;10996.41;1;67.56;141.4;78.62;125.275;75.08;93.99;208.2;80.99;78.22;24.464;27.435;15.59;10.559;74.99;59.44;70.48;104.2;10.89;11.855;1;172.3;92.2;163.75;45.05;19.4;63.72;90.01;22.68;26.875;203.7;35.86
10.07.2015;11315.63;1;68.78;146.45;81.69;130.639;77.36;95.2;213.9;82.92;79.82;25.463;28.16;16.375;10.819;76.65;60.85;72.77;106.65;11.205;12.27;1;176.1;93.41;168.4;45.93;19.91;64.81;92.05;23.405;27.165;205.8;36.99
13.07.2015;11484.38;1;70;149.35;83.1;133.886;78.09;94.97;214.65;83.53;83.32;26.311;28.44;16.55;10.907;77.72;61.26;73.31;106.55;11.23;12.335;1;178;94.71;170.9;46.595;20.205;66.21;93.77;23.955;27.55;205.8;37.35
14.07.2015;11516.9;1;69.78;150.8;83.56;135.165;78.64;94.67;212.85;83.33;83.5;26.512;28.315;16.68;10.85;78.66;62.17;73.17;108.25;11.17;12.44;1;178;95.49;172.1;46.655;19.845;66.65;93.91;24.035;27.575;200.8;37.61
15.07.2015;11539.66;1;70.02;151.65;83.9;133.886;78.95;93.55;208.75;83.29;84.82;26.775;28.495;16.835;10.942;79.17;63.28;72.36;108.85;11.185;12.645;1;178.95;95.69;173.1;47.23;19.83;67.24;94.02;23.94;27.935;197.9;38.11
16.07.2015;11716.76;1;71.6;154.5;84.85;135.067;79.5;95.74;214.85;85.08;85.98;27.221;28.88;17.105;11.127;80.11;63.95;72.77;110.3;11.33;12.88;1;180.15;97.35;174.3;47.775;20.14;68.69;95.45;24.365;28.16;200.9;39.075
17.07.2015;11673.42;1;70.89;154.15;84.43;134.772;79.44;95.58;215.5;84.44;87.27;27.155;28.64;16.975;10.955;80.52;63.59;72.42;109.35;11.365;12.82;1;179.4;97.4;173.6;47.75;19.775;68.4;95.38;24.585;28.3;200;38.905
20.07.2015;11735.72;1;70.45;155.05;85.25;134.034;80.1;95.61;218.85;85.04;86.54;27.578;28.94;17.115;11.026;81.58;64.43;73.14;110.7;11.275;12.835;1;180.4;98.31;173.9;47.605;19.87;68.77;96.06;24.915;28.435;198.35;40.145
21.07.2015;11604.8;1;71.2;152.5;84.37;130.688;79.08;95.14;218;85.07;84.94;27.342;28.49;16.85;10.92;80.28;63.35;73.51;109.25;11.2;12.73;1;180;95.79;172.1;47.435;19.385;67.8;95.16;24.585;27.94;197.5;39.43
22.07.2015;11520.67;1;71.2;153.4;82.73;130.639;78.68;94.13;216.45;84.26;84.75;27.427;28.45;16.845;10.876;80.3;62.92;72.77;107.8;10.49;12.825;1;177.85;95;172.35;47.115;19.205;66.83;94.24;24.22;27.75;195.5;39.375
23.07.2015;11512.11;1;71.76;153.8;82.87;129.901;78.7;93.69;214.55;83.72;84.15;27.641;28.415;16.94;10.916;79.91;62.55;72.74;108.75;10.735;12.745;1;175.4;94.82;171.3;47.445;19.165;67.07;94.1;24;27.255;195.1;39.145
24.07.2015;11347.45;1;71.46;152.75;79.1;128.916;78.33;91.64;211.15;81.89;84.12;27.364;27.91;16.85;10.744;79.09;62.54;71.6;107.8;10.545;12.77;1;173.4;93.64;170.1;46.735;18.93;66.49;93.16;23.57;27.795;189.8;38.435
27.07.2015;11056.4;1;70.14;148.3;76.9;125.324;76.68;89.08;206.25;79.78;81.67;26.28;27.245;16.355;10.546;77.26;61.2;69.54;105.55;10.18;12.605;1;169.2;91.93;167.45;45.76;18.55;64.77;91.34;22.775;27.215;186.2;37.41
28.07.2015;11173.91;1;71.24;150.05;77.3;127.834;77.16;90.18;207.7;80.85;82.48;26.726;27.535;16.49;10.528;78.23;61.86;70.88;106.65;10.155;12.76;1;170.85;92.49;168.15;46.395;18.605;65.12;92.09;22.95;27.84;190.8;36.87
29.07.2015;11211.85;1;72.03;150;77.31;132.853;77.45;89.48;204.8;81.08;82.39;27.007;27.33;16.69;10.519;78.25;62.41;66.4;105.65;10.245;12.66;1;167.6;94.35;168.4;46.82;18.57;65.13;92.48;23;28.28;186.35;36
30.07.2015;11257.15;1;73.94;150.4;77.6;131.623;77.62;89.86;203.5;80.67;82.38;28.426;27.42;16.43;10.572;75.13;62.05;67;107.25;10.28;12.3;1;170.35;93.31;168.3;46.02;18.84;65.47;96.03;22.94;28.415;184.95;35.855
31.07.2015;11308.99;1;74.47;149.1;78.55;132.164;77.82;91.3;203.55;81.39;82.63;28.578;27.52;16.45;10.577;74.33;62.83;69.45;108;10.205;12.35;1;172.1;92.62;167.3;46.55;18.95;65.26;97.44;23.085;28.4;182.4;36.1
03.08.2015;11443.72;1;74.35;151.85;79.18;133.099;79.81;92.06;205.25;82.12;83.96;28.547;28.04;16.95;10.621;76.6;65.28;69.73;110;10.155;12.42;1;174.25;93.3;168.95;47.83;19.095;65.67;98.73;23.075;28.925;184.5;36.365
04.08.2015;11456.07;1;74.16;153;79.26;132.705;79.98;90.88;217;82.4;83.64;27.811;27.895;17.015;10.634;76.79;65.08;70.8;111.05;10.075;11.99;1;175.65;93.95;169.75;48.225;18.995;65.95;98.61;23.58;28.97;183.75;36.895
05.08.2015;11636.3;1;74.48;154.8;81.18;135.165;82.9;92.97;222.25;84.59;83.86;28.029;28.27;17.29;10.841;76.6;64.97;71.38;112.1;10.345;12.07;1;178.4;95.42;170.7;48.57;19.325;66.79;100.1;24.13;29.03;188.65;37.75
06.08.2015;11585.1;1;73.48;155;81.47;134.575;83.03;92.18;223.55;83.96;84.76;27.757;27.24;16.99;10.801;76.55;64.31;71.48;112.15;10.195;12.185;1;177.95;94.35;173.25;47.45;19.265;66.54;100.2;23.96;28.98;187.55;37.2
07.08.2015;11490.83;1;73.48;153.25;81.27;132.508;81.97;92.88;223.1;83.8;83.42;27.454;26.875;16.865;10.643;75.45;63.46;71.99;110.55;10.085;12.14;1;176.55;90.78;173.2;44.66;19.215;65.54;99.19;23.84;28.795;189.15;36.555
10.08.2015;11604.78;1;74.03;157.3;82.26;132.508;82.37;93.4;225.55;84.27;83.72;27.543;27.035;17.2;10.581;75.7;64.35;72.87;111;10.2;12.235;1;178.4;91.02;174.25;45.36;19.27;66.38;100.9;24.04;28.785;190.85;36.75
11.08.2015;11293.65;1;71.33;154.35;79.58;129.261;80.55;89.42;215.55;79.93;82.44;26.989;26.82;17.04;10.308;74.13;63.18;71.9;108.9;9.853;12.24;1;173.25;88.78;171.95;43.88;18.63;64.89;97.95;23.335;28.315;183.8;36.45
12.08.2015;10924.61;1;68.67;150.3;76.64;125.177;76.82;86.09;205.45;76.04;80.05;25.856;26.43;16.42;10.273;72.73;62.67;69.78;99.13;9.491;12.155;1;168.65;85.34;168.5;42.575;18.27;63.25;95.18;22.25;28.095;177.8;35.53
13.08.2015;11014.63;1;69.24;152.55;76.69;127.44;77.65;86.19;204.55;77;82.75;26.191;26.48;16.55;10.343;73.18;64.52;70.51;98.45;9.653;11.98;1;169.6;87.25;169.15;43.785;16.825;63.45;95.94;22.16;28.915;178.45;36.24
14.08.2015;10985.14;1;68.89;152.45;76.29;126.899;77.98;86.15;207.5;76.96;84;25.843;26.19;16.415;10.255;73.73;65.39;70.18;99.44;9.515;11.85;1;169.65;87.2;168;43.6;16.425;63.21;95.46;22.12;29.34;178.85;36.295
17.08.2015;10940.33;1;68.4;152.1;75.74;126.702;77.84;86.63;206.45;76.34;83.41;25.695;26.255;16.25;10.167;73.23;65.54;70.56;96.84;9.618;11.83;1;169.1;87.29;168.2;43.665;16.295;63.05;95.13;22.05;29.19;177.95;35.975
18.08.2015;10915.92;1;67.86;152.55;75.31;127.194;76.97;85.87;204.75;75.8;82.93;25.66;26.15;16.24;10.031;74.18;66.48;70.84;95.98;9.67;11.89;1;169;89.46;168.4;43.795;15.76;63;94.73;21.5;29.245;176.55;38.885
19.08.2015;10682.15;1;67.4;149.75;73.26;123.602;75.6;83.87;198.65;73.83;81.33;25.218;25.735;15.83;9.753;73.45;65.77;70.28;94.45;9.337;11.535;1;164.4;88.12;166.55;43.44;15.295;62.76;92.2;20.84;29.61;173.25;39
20.08.2015;10432.19;1;66.31;144.5;71.42;120.847;74.2;82;192.15;72.44;78.36;24.464;25.34;15.265;9.639;70.9;64;69.27;93.45;9.152;11.5;1;159.85;85.3;165.05;42.28;15.265;61.76;90.49;20.22;29.18;169.5;38.4
21.08.2015;10124.52;1;65.48;139.9;69.26;116.369;72.26;80.13;189.75;70.37;75.28;23.625;24.56;14.895;9.22;67.55;60.6;67.85;93.08;8.99;10.845;1;155;81.95;161.9;41.275;14.545;59.96;88.4;19.545;28.235;166.95;36.85
24.08.2015;9648.43;1;63.68;133.7;66.42;110.563;69.25;76.93;182.6;67.08;73.83;21.978;23.575;14.04;8.428;65.28;57.33;64.44;91.63;8.687;10.475;1;147.15;79.08;158.7;39.52;13.22;56.9;84.09;18.23;26.61;159.7;35.56
25.08.2015;10128.12;1;65.65;139.65;69.53;117.058;71.93;81.82;189.8;70.96;77.97;23.348;24.43;14.94;8.89;67.41;59.59;66.23;94.08;9.527;11.05;1;154.7;82.72;160.8;41.025;13.86;60.27;87.09;19.165;27.635;169.1;37.205
26.08.2015;9997.43;1;65.04;138.85;68.82;115.041;71.21;80.62;188.45;70.14;77.67;22.969;24.395;14.735;8.701;66.15;59.58;66.07;92.86;9.226;11.015;1;149.65;81.98;161.3;42.175;13.53;58.29;86.49;18.815;27.69;168.3;35.765
27.08.2015;10315.62;1;66.98;141.9;71.64;120.158;73.74;82.95;192.95;72.71;80.03;23.75;24.835;15.335;9.031;68.54;63.26;67.82;93.5;9.523;11.16;1;154.1;85.16;163.2;42.785;14.035;60.02;88.37;19.605;28.71;172.2;36.63
28.08.2015;10298.53;1;66.99;141.9;71.88;119.568;73.89;82.94;191.75;72.45;79.62;23.54;24.73;15.215;9.058;68.15;62.59;67.56;93.64;9.552;11.03;1;154.8;85.02;164.05;43.3;14.015;60.17;88.72;19.5;28.96;171.35;36.78
31.08.2015;10259.46;1;66.72;142.25;71.82;119.026;73.78;82.22;189.45;71.66;79.79;23.451;24.555;15.245;8.899;68.21;63.05;67.36;93.3;9.754;10.855;1;154.9;85.27;163.8;43.405;13.395;59.99;88.46;19.325;29.185;169.5;37.115
01.09.2015;10015.57;1;65.37;138.9;69.96;115.188;72.89;80.1;185.85;69.91;77.69;22.835;23.94;14.83;8.704;67.03;61.76;65.52;91.88;9.449;10.655;1;152.05;83.07;162.45;42.625;13.105;58.71;86.84;18.675;28.48;164.35;36.03
02.09.2015;10048.05;1;65.73;140.15;70.43;116.468;73.35;79.55;184.45;69.68;79.19;22.848;24.165;15.11;8.598;66.66;61.78;65.16;91.93;9.524;10.72;1;153.15;83.46;163.4;43.09;12.895;58.39;87.19;18.58;28.985;163;36.205
03.09.2015;10317.84;1;67.28;144.35;71.34;120.699;74.38;82.16;191.85;72.08;81.44;23.651;24.69;15.665;8.775;69.29;63.59;66.27;94.07;9.828;10.915;1;156.55;85.76;165.85;44.02;13.295;59.83;88.54;19.15;29.95;166.7;36.77
04.09.2015;10038.04;1;65.18;139.95;69.59;115.828;72.5;80.32;186.6;70.57;78.57;22.696;24.185;15.46;8.313;68.33;62.61;64.16;91.46;9.741;11.46;1;151.8;83.71;163.8;43.025;12.595;58.22;86.06;18.24;29.57;162.2;36.175
07.09.2015;10108.61;1;65.55;140.6;69.91;117.599;72.84;80.94;188.35;71.46;79.06;22.777;24.205;15.645;8.408;68.77;63.03;64.5;92.27;9.78;11.47;1;152.35;83.1;164.3;43.245;12.57;58.46;86.25;18.515;29.305;162.75;36.12
08.09.2015;10271.36;1;66.41;142.15;70.67;119.075;73.35;84.04;192.6;73.27;79.82;23.419;24.325;15.905;8.559;70.57;63.73;65.11;92.53;9.947;11.73;1;153.15;83.95;166.1;43.615;13.285;58.86;86.91;18.66;29.54;166.95;36.475
09.09.2015;10303.12;1;66.24;142.9;70.96;118.78;73.7;85.54;194.35;74.2;80.34;23.446;24.295;16.02;8.514;70.37;63.37;65.8;92.88;9.823;11.695;1;152.65;84;166.05;44.7;13.035;59;86.96;18.795;29.65;169.75;36.885
10.09.2015;10210.44;1;65.72;142;70.21;117.698;72.74;86.06;193.5;73.9;80.48;23.089;24.07;15.815;7.866;70.41;63.56;65.62;92.01;9.793;11.765;1;149.4;84.09;166.15;44.645;12.48;58.35;86.31;18.45;29.655;167.95;37.155
11.09.2015;10123.56;1;65.61;140.85;69.7;117.009;72.48;85.53;192.2;73.56;78.96;22.879;23.84;15.565;7.523;70.26;63.2;66.12;91.16;9.582;11.77;1;148.6;82.84;165.7;44.21;12.06;57.94;85.47;18.13;29.18;167.95;36.89
14.09.2015;10131.74;1;65.77;140.6;69.68;116.96;72.4;85.34;191.5;74.14;78.04;22.991;23.905;15.65;7.545;70.59;63.52;65.89;91.42;9.775;11.87;1;148.5;83.05;165;44.405;11.8;58.16;85.06;18.01;29.365;167.1;36.74
15.09.2015;10188.13;1;65.43;141.4;70.08;117.649;72.97;87.23;193.3;75.13;77.73;23.366;24.48;15.85;7.081;71.35;63.74;66.62;92.23;10.09;11.94;1;149.15;82.89;165.95;44.68;11.41;58.17;85.06;18.04;29.24;169.2;37.18
16.09.2015;10227.21;1;66.88;142.65;70.67;118.19;74.38;87.42;195.6;75.3;77.89;23.196;24.58;15.935;6.629;72;63.56;67.07;93.05;10.225;12.005;1;148.9;83.21;166.9;45.715;10.865;59.16;85.46;18.105;29.46;169.65;38.12
17.09.2015;10229.58;1;69.33;141.75;69.8;117.107;74.09;88.26;196.65;75.5;78.9;23.527;24.65;15.98;7.159;72.01;63.54;66.88;91.36;10.06;11.87;1;147.1;82.82;167.7;46;11.845;59.09;85;17.86;29.35;167.8;39.965
18.09.2015;9916.16;1;70.17;137;67.32;113.22;72.98;85.71;192.2;72.28;76.11;22.482;23.68;15.745;6.798;70.23;64.26;64.98;89.18;9.774;11.745;1;144.05;80.39;164.3;45.365;10.89;57.56;81.32;17.2;29.82;162.4;40.05
21.09.2015;9948.51;1;70.79;139.15;68.31;116.271;74.68;84.4;185.75;71.25;77.11;22.714;23.895;16.03;6.821;72.61;65.09;65.14;91.14;9.769;11.76;1;146.55;83.05;166.85;45.98;10.355;58.13;82.53;17.08;29.755;132.2;39.975
22.09.2015;9570.66;1;69.4;135.7;66.45;112.384;73.71;79.32;179.8;66.25;75.48;22.027;23.3;15.62;6.519;70.61;63.72;62.69;88.89;9.443;11.43;1;141.6;78.8;163.25;44.57;9.873;56.55;80.18;16.255;29.235;106;39.44
23.09.2015;9612.62;1;69.27;136.75;66.62;112.777;74.68;79.79;181.1;66.42;75.23;21.858;23.305;15.675;6.571;71.37;63.99;62.83;89.4;9.249;11.88;1;142.95;80.28;165.15;44.17;10.03;56.55;80.33;16.045;29.14;111.5;40.64
24.09.2015;9427.64;1;68.54;135.35;65.74;111.301;74.15;75.68;175.35;63.48;74.7;21.581;23.145;15.345;6.434;69.58;61.5;60.59;87.75;9.123;11.69;1;140.65;78.54;164.1;43.44;9.704;55.89;78.59;15.745;28.695;112.15;40.28
25.09.2015;9688.53;1;71.38;138.35;67.64;114.795;76.65;78.89;183.1;65.72;77.16;22.023;23.995;16.025;6.503;71.82;63.6;62.57;90.74;9.543;11.83;1;144.9;80.4;167.85;44.87;9.602;57.32;80;15.94;29.165;107.3;41.765
28.09.2015;9483.55;1;70.88;137.1;66.09;111.793;77.16;76.59;178.55;63.59;76.18;20.992;23.685;15.84;6.281;70.69;62.96;60.83;89.83;9.354;11.71;1;141.9;78.82;167.3;44.5;9.204;56.79;78.62;15.25;28.68;99.3;41.47
29.09.2015;9450.4;1;70.58;137.3;66.66;110.76;76.43;76.37;183;63.26;74.97;20.983;24.405;15.52;6.443;68.8;59.5;60.25;89.21;9.557;11.695;1;142.5;77.34;164.85;43.265;9.74;56.78;79;15.615;28.33;95.2;41.48
30.09.2015;9660.44;1;72.01;140.25;68.32;112.63;79.17;79.22;190.1;64.85;77.03;21.483;24.775;15.885;6.761;69.82;60;61.26;91.97;10.055;12.425;1;144.95;79.09;166.75;43.84;10.15;57.95;79.94;15.68;28.745;97.75;42.705
01.10.2015;9509.25;1;71.7;138.3;66.46;110.858;77.65;78.33;191.05;64.45;77.88;21.108;24.485;15.055;6.584;69.43;58.66;61.48;90.91;9.808;12.18;1;144.2;77.67;164.7;43.45;9.763;57.12;79.03;15.565;27.945;96.5;43.105
02.10.2015;9553.07;1;71.8;139.45;66.71;111.35;78.59;78.21;192.85;64.58;78.83;21.242;24.775;15;6.999;69.66;58.27;61.48;90.26;9.751;12.675;1;145.15;77.37;163.95;43.65;10.43;57.69;79.15;15.93;28.25;92.36;43.845
05.10.2015;9814.79;1;73.46;143.15;68.73;114.45;80.54;81.17;195;66.43;80.4;22.348;25.535;15.495;7.338;71.5;59.82;63.94;92.74;10.055;13.335;1;148.35;79.41;166.65;45.26;11.235;59.29;81.46;16.715;28.955;93.52;44.5
06.10.2015;9902.83;26.5;74.56;144.2;69.54;114.303;81.45;82.22;198;68.09;80.33;22.505;25.77;15.595;7.47;71.62;59.4;64.07;93;10.16;13.425;1;148.35;79.08;167.25;45.93;11.025;59.89;82.68;16.95;29.02;97.09;43.225
07.10.2015;9970.4;26.4;74.66;144.15;71.11;112.236;80.48;85.74;199.6;69.69;78.35;22.741;25.89;15.445;7.712;71.51;57.89;64.52;92.22;10.48;13.185;1;150.8;77.57;167.55;45.25;11.565;59.49;84.61;17.745;28.6;104;42.69
08.10.2015;9993.07;25.98;75.23;145.2;71.77;110.219;81.61;86.2;200;70.55;77.57;22.339;26.085;15.26;7.805;72.97;58.14;65.23;93.52;10.38;13.74;1;152.25;77.8;168.95;46.3;11.53;59.47;84.99;18.005;28.76;103.5;42.405
09.10.2015;10096.6;26.2;76.3;146.3;73.04;109.579;82.18;87.8;204.75;72.21;76.05;23.111;26.39;15.205;8.024;73.22;57.67;66.3;93.59;10.615;13.445;1;152.65;77.47;168.85;44.95;12.25;60.42;85.99;18.22;28.325;106.6;42.57
12.10.2015;10119.83;26;75.8;146.55;72.67;109.382;81.59;89.25;204.3;73.48;76.61;22.973;26.07;15.085;8.421;73.15;57.63;64.69;93.94;10.615;13.54;1;152;77.37;169.1;44.525;13.395;60.51;86.03;17.975;28.835;108.55;42.5
13.10.2015;10032.82;25.7;75.31;145.5;71.64;107.758;81.04;88.11;200.95;72.55;76.31;22.746;25.68;14.88;8.025;72.18;57.23;63.92;93.42;10.425;13.575;1;149.8;76.74;166.9;44.12;12.625;63.75;85.12;17.695;28.96;106.3;42.005
14.10.2015;9915.85;25.245;76.1;144.3;70.04;106.282;80.75;86.74;197.4;71.52;75.86;22.518;25.44;14.625;8.292;71.02;56.76;63;92.25;10.57;13.62;1;146.05;74.9;166.1;44.035;12.635;63.41;83.71;17.59;27.46;106.6;41.765
